comments,label
Thì chị thề từ ngay thời điểm chị nói. Chứ trước đó đâu có tính. Khôn như chị. Sống ko lâu đâu,1.5474204889215928
Gái đĩ già mõm,1.2379363911372743
Tui tin thủy tiên,0.6189681955686371
"🏵 VẬN CHUYỂN HÀNG HOÁ SIÊU TỐC - SIÊU RẺ -CHUYÊN TUYẾN VIỆT-MỸ/ÚC/\nSING/MALAYSIA 🇺🇸 🇭🇲 🇸🇬 🇲🇾\n_______________\n_______________\n____\n🛫 Lịch bay từ SGN - US\n(3 chuyến/tuần)\n🛫 Lịch bay từ SGN - ÚC\n(3 chuyến/tuần)\n🛫 Lịch bay từ SGN - MALAY\n(3 chuyến/tuần)\n🛫 Lịch bay từ SGN - SING\n(6 chuyến/tuần)\n_______________\n_______________\n________\n🔻 Kho ở SGN gần sân bay, nằm ở trung tâm thành phố\n🚗 Nhận pick up tận nơi ở khu vực nội thành SGN\n🔹Nhận tất cả các mặt hàng từ dễ cho đến khó trừ hàng cấm: THỊT GÀ, CÁ, HẢI SẢN, MẶT HÀNG ĐÔNG LẠNH, RAU XANH, TRÁI CÂY,...\n🔹Hỗ trợ nhận hàng và giao hàng tận nơi\n-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\n-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\\-\n❤️UY TÍN - NHANH CHÓNG - TẬN TÂM❤️\n📲 Zalo: 0906 819 639 - Nini",0.6189681955686371
"Nhìu người ngộ thật . Mấy người trực tiếp chuyển khoản ngta ko nói gì thì thôi . Toàn ko ai chuyển đồng nào hùa nhau vào phỉ báng ngta . Nói cứ như đúng rồi vậy . Cố lên chị Tiên , em cũng sẽ như rất nhìu người khác . Ko tin chị =)))))))",2.16638868449023
Cả trăm tỷ sài cả đời sao hết,0.6189681955686371
Gửi thủy tiên,1.2379363911372743
Deck mệ chị chồng chị cho chị một lần vài tỷ tiêu vặt chị đem mẹ nó một phần đi từ thiện việc loz gì phải lấy của người nghèo,0.30948409778431857
tui ăn dc máy trăm tỏi đó tui cũng xin thê vậy dc? mà ko phải mình tui mà cả 100tr dân luôn ấy? bảo 1 2 tỷ có khi bọn nhà giầu ko giám chứ cả trăm tỏi thì ai cũng thề dc,1.5474204889215928
Cái nghiệp mình tạo đang trả nghiệp đấy bo không hay à? Nếu làm đúng thì đâu bị bạn bè xa lanh ok,0.9284522933529556
Trịnh Thị Mai,0.30948409778431857
"Còn phải bỏ tiền túi ra để giúp đỡ người dân, phải ăn mì tôm chan nước sôi thì lấy đâu ra tiền chớ 🐧🐧🐧",2.16638868449023
"E vẫn tin chị Tiên ạ, mãi yêu chị Thùy Tiên😍",0.0
CẢNH SÁT HÌNH SỰ,0.6189681955686371
Nếu có quả báo thì bẻ cổ thuỷ tiên từ cái vụ đếm 6 tờ 500k thành 3 triệu cho người dân rồi. Tao là tao đéo tin cái con này😗,1.2379363911372743
Nguyễn Thành Nam,0.6189681955686371
Thuong Chau,1.2379363911372743
Nguyễn Nhật Nguyên,0.30948409778431857
T mà có mấy chục tỏi đút túi bảo t làm cờ hó t còn làm 🤣,0.9284522933529556
"Nhiều tp sân si vcl , ng ta lMf sai thì đã có công an mà các mẹ cứ như là ...",1.8569045867059115
Cái địt mẹ mày chứ hoá thành chó đc thì m ăn l lâu r :)),2.4758727822745485
"Làm riết k ai dám đứng ra kêu gọi từ thiện luôn,họ sai hay đúng có luật pháp họ biết,họ sai là họ k tự do tự tại v đâu",3.4043250756275043
2 vợ chồng công viên thủy tinh này cái gì mà ko nói được và làm được,0.6189681955686371
Đ éo bằng con ch ó luôn chứ người j ?,0.30948409778431857
Xui cái trời không có chơi Facebook xu ghê.tưởng đó giờ làm thủy quái này nọ .thề non hẹn biển dữ.,2.4758727822745485
Thề mà chết thì méo đứa nào dám thề,1.8569045867059115
Đúng rồi. Lấy 1 đồng nào đâu. Này đơn vị tỷ mà? 😌😌😌😌. Kakaka,0.30948409778431857
"Chị có chung chi rồi nên chị yên tâm ko bị dòm ngó nữa rồi, mấy trăm tỏi cơ mà",1.2379363911372743
"Có thể người ta không lấy 1 đồng từ thiện thiệt, lỡ đâu ngta lấy 100 tỷ đồng thỳ sao?",1.8569045867059115
Xứng quá lên cả số buýt éo ai chơi :)))),0.30948409778431857
K vậy tiền ở mô mà lắm thế cha tổ nhìn cái cách phát tiền 5triệu mà có 3 tờ là biết rồi còn gì nữa kaka chắc cũng phải đớp được một nửa số tiền quyên góp kaka,0.6189681955686371
Nó trả nợ xây nhà chứ có dùng j mấy đâu,2.16638868449023
Chó đẻ già mồm,3.0948409778431856
"Bọn mày ạ.chúng ta đều là con người.nói gì thì cũng phải nói cho đúng.nó k ăn đồng tiền từ thiện nào đâu,nó ăn nguyên cả cục thôi chứ vài đồng bõ bèn gì mà nó ăn.",2.7853568800588673
Bố thí được mấy đồng bạc lẻ mà dám bảo người ta lấy đi xây biệt thự. Không biết làm cầu tiêu trên ao cá tra có nổi nữa không. 🤣🤣🤣,0.9284522933529556
"♥️Vay tiền không phiền người thân\n🥰Hoàn toàn tín chấp\n🤫Bảo mật thông tin\n💪Chỉ cần cccd, (ko hỗ trợ nợ xấu chưa thanh toán)\n☎️058.937.3922( Bá Thắng)",0.9284522933529556
Taychay Nsban,1.2379363911372743
"Có đứa nào lấy mà bảo ê tao lấy đây này k,c xạo lồn ít thôi",0.9284522933529556
Tao nhớ mãi clip 6 tờ 500k thành 5tr 😌,0.30948409778431857
"Chị thề nhưng ko quên rủa ngầm và lấy phúc người khác, quá trời chị tui, cái nết lạ vậy chị?😌🥴",2.4758727822745485
"Ui, ông trời kg xa đâu, kg sợ nghiệp tới sao mà thề?ủa mà đúng ha, bởi xưa giờ mày đâu phải con người, mày là yêu quái mà, nên kg sợ thề là đúng rồi, con yêu quái này mãi đỉnh. Thâm thuý ghê.",1.8569045867059115
Thà câm mẹ đi để tới mùa lũ còn có đc gói mỳ giờ tụi bây sủa cho lắm bọn ta uống nước lũ cầm hơi,1.8569045867059115
Đinh Văn Quyết,0.30948409778431857
Huỳnh Hoài Tâm Lê Thạch Giao Hữu,0.9284522933529556
Mày kg ăn chặn có ma mới tin nhé con lồn ngọc chó,2.4758727822745485
Có những ng mù mắt vs hoại tử da rồi mà các bà vẫn liểu ghê,2.16638868449023
Tui đã từng giao trứng cho ác 😖 và hối hận tới bg. Stress 1 thời gian,0.6189681955686371
"T nói thật ngành spa ở Việt Nam chấp cả thế giới 😂 Tiêm filler, botox chỉ cần học đâu đó 1 tháng hơn là có chứng chỉ r về tiêm chọc ầm😂 , điều trị nám tàn nhang cũng đâu đó 2,3 tháng về là thành chuyên gia 😂",0.0
Dung Truong có bằng hành nghề lẹ quá chời nè chị Jun akakaka,1.2379363911372743
Việt Quốc để đi học kiếm cái nghề về tiêm cho Diễm Quỳnh,0.9284522933529556
Nguyễn Thị Cẩm Nguyễn Th.Cẩm Ngọc 🤣,0.30948409778431857
Tuệ Uyên làm phát,0.9284522933529556
Ngoc Nguyen \U0001fae8,1.2379363911372743
"Em tiêm nhiều rồi, chị yên tâm. Xui lắm mới bị thôi ah 🙃🙃🙃🙃🙃",1.8569045867059115
Tui làm gần 10 năm đây còn kg lại mấy bạn trẻ bây giờ🥹🥹🥹,0.6189681955686371
"Bắt hết đi cả bọn bán thực phẩm chức năng gia công cho ng già nữa , lũ quỷ",2.4758727822745485
"Thanh Loan Nguyen học 1,5 tháng cô chưa cho tốt nghiệp nữa :)))",0.6189681955686371
Chuột Nhuyên còn thích đi tiêm nữa k :)),0.30948409778431857
Sy Na học k,0.6189681955686371
Trà My sợ ri hey,0.0
Lê Ngọc Tú,0.6189681955686371
Đỗ Cẩm Huyền này xem đi mẫu mà tốt à,0.30948409778431857
Hoa Vy xui thôi :),0.6189681955686371
Trần Hà Việt Tiến,1.2379363911372743
Thẩm Mỹ Ái Ái🤣🤣🤣,0.6189681955686371
Fan cứng\nViên đặt se khít BRIAR Plus,0.0
Tập 2 full trên kênh Minh Tú official coi hay quá trời nè,0.6189681955686371
Coi tập 2 mà thấy vui vui,0.30948409778431857
"Mắc mệch, hide quài mà cứ hiện lên",0.9284522933529556
"Tây nhìn hao hao nhau quá, nhìn ra ông Huấn luyện viên Polking gì đó 😳",0.9284522933529556
có chồng iu chồng thưn nên bả càng ngày càng đáng iu á,0.6189681955686371
"Biết là cứng tuổi lấy đc chồng thì thích khoe, nhưng mà khoe cả ảnh hôn hít trên giường ngủ? Ko ấy đc đà post video giường chiếu luôn đi. Dơ.",1.5474204889215928
Òi oi lấy ck được như ả ta còn gì bằng hơm. Mê vk ck ả ta quá chòi,0.6189681955686371
Thương quá hạnh phúc nha mình tu,0.30948409778431857
Thích thế :),0.6189681955686371
Suong Phan,0.30948409778431857
Rất thích cách họ yêu nhau,0.6189681955686371
2 vk ck có tướng mặt phu thê,0.30948409778431857
Món đồ chơi,0.9284522933529556
"Thích cái kiểu bình dị đơn giản như dzị nè , hok thích kiểu phô trương … tuyệt vời quá 🥰",0.6189681955686371
Sao suốt ngày lên bài về con này thế,1.2379363911372743
Thúy Liễu nay đã lớn òyyy 🙈,0.9284522933529556
Dương Loan,0.6189681955686371
Anh này có biết hát nhạc rap k vậy .!!,0.6189681955686371
Ta thiếu gì trai mà cứ ham mấy th..ằng tây lông lá to tướng,2.4758727822745485
hạnh phúc mà khoe quài chắc cũng mệt ha,0.0
Xin video giường chiếu ạh.,0.0
Ủa ta đây ai vào vị trí ta mà có vụ dưỡng thê ngọt ngào trong danh ta sắc ta vậy....mùi quá cơ....uhm hi vọng không phải đỉ l thối và chồng thối ta....uhm còn lại chúc mừng 2 bạn thêm vị trí ta và chồng ta xây hình ảnh đẹp thank you....,0.30948409778431857
⭐️⭐️⭐️⭐️⭐️,0.9284522933529556
Thích cách chị ta giả ngây thơ như cái cách chị giả khờ nuốt trọn tiền từ thiện =)),1.8569045867059115
Nhà tình nghĩa cỡ này mới biết dân mình đùm bọc nhau như nào!,2.7853568800588673
Tui góp 2 bao xi măng trong đó 🌶️,0.6189681955686371
"hai vk ck nhà này đỉnh thật,chịu chửi tí nhưng sống sướng cả đời",0.9284522933529556
"Ngày đó góp achi iu 10tr 😫\nBà con miền Trung ơi, ko biết bà con được miếng nào hông 🥴",0.0
Ngôi nhà tình nghĩa :(((((,1.5474204889215928
Những đứa tàn ác thường hay sống thảnh thơi nhĩ🤭🤭,1.5474204889215928
"Hôm đấy tui định chuyển mà sếp bắt làm gấp cái hợp đồng quay đi quay lại quên,bữa sau thì quên mật khẩu bị khoá thẻ.Tới lúc mở thì cô Tu Liễn báo ko nhận nữa🙄",0.9284522933529556
"Chỉ xài tiền giùm mọi người đó, nhìn chỉ xài giùm mà xem đã mắt thiệt 🥴",2.16638868449023
Pressing tới cùng😬😬😬,1.8569045867059115
Nhà tình thương à 🙄,0.6189681955686371
Tự hào ghê t góp cho chị chục viên gạch á mấy đứa 😂,0.0
"Cả thế giới quay lại với cô ấy, thì người đàn ông của cô ấy vẫn yêu cô ấy!",0.0
Nhà của chúng ta đẹp quá đi thoyyy 🤣🤣🤣,0.30948409778431857
Cám ơn bà con miền Trung đã tài trợ cho c Tiên ngôi nhà,0.30948409778431857
2 cục gạch ở góc phòng khách là của t đó 🥹,0.0
Thấy mình tự hào quá vì mình cũng góp sức cho vkck ac 2 bậc cầu thang chứ mấy,0.0
Chụp cả tay mặt chuột kẹp môi mỏng dính trông gian lắm,0.9284522933529556
Nhà tình thương đẹp quá,0.0
Nhà t.ình th.ương đẹp dữ,0.0
Mình góp đc cỡ 2 viên gạch,0.9284522933529556
Đi có năm sài cả 2-3 đời,0.6189681955686371
May thế từ vụ ấy đã thấy ghéc rùi😌,0.6189681955686371
CÓ THỜI QUÁ,0.30948409778431857
"Chắc ac phải tu giữ lắm mới phước đức như vậy, vk đi làm thì k có show, ck thì k ai kêu đi đá bóng mà xây đc cái nhà lớn quá trời :((( thật ngưỡng mộ\nChắc tại đi làm từ thiện nhiều nên phước đức mới lớn z :((((",0.6189681955686371
"Kb c ở trong bthu triệu đô có nhớ những ng chú ng bác ng ông c chỉ tay xúc phạm, có nhớ bác trưởng thôn vì c bị mang tiếng oan k ạ, chứ e vay cay loại sx c lắm",3.4043250756275043
6 tờ 5 trăm là 5tr,0.0
Xong chuyến từ thiện gia đình chuỵ giàu lên trông thấy =))),0.30948409778431857
Cảm ơn các mạnh thường quân - 🥲,0.30948409778431857
Ngôi nhà cộng đồng đẹp quá,0.0
đừng dễ giàng tin tưởng bất kỳ một ai..,1.8569045867059115
"Nhớ clip em ấy đòi lại tiền của bạn gái lừa lúc cứu trợ bảo lũ, em ấy kiu ng ta rằng: BỎ ĐI MÀ LÀM NGƯỜI.",1.2379363911372743
Cái nhà anh chị đang ở cũng có 100k của mình góp vào đấy.,0.30948409778431857
Đât là tiền từ thiện đây ah xác bác,0.6189681955686371
Nhà tình thương của đất nước,1.5474204889215928
Tui lạy thánh nào giờ vẫn bênh vực bả nhé,0.9284522933529556
chúng mài có ai góp vào mấy viên gạch nhà chị chưa ? :))),0.9284522933529556
Mình nghèo. K có gì để góp 🤣 nên thấy bình thường,0.0
"Sư phụ nghề ăn chặn đây, giờ đang ở đâu dể mọi người cúng",1.5474204889215928
Làm giàu ko khó,0.9284522933529556
"1 con là ca sĩ hết đát, ra bài hát k đc nổi 10k view, 1 thằng là cầu thủ bóng đá hết thời, đều k đứa nào đc mời quảng cáo, rồi chno lấy $ đâu mua biệt phủ nọ biệt phủ kia. => chắc ai cũng biết 🥴",0.30948409778431857
Sướng nhỉ. Làm chuyến từ thiện ăn cả mấy đời 😃,0.0
tự hào vì cũng đóng góp cho chị được viên gạch xây nhà😊,0.0
Không có Chị Hằng giờ chắc mua được 2 căn liền kề rồi .C Hằng báo quá báo 😜,0.9284522933529556
Cảm ơn lòng hảo tâm của đồng bào cả nước,0.0
Mùa mưa tới đó,0.0
Đi từ thiện bao năm ms tích đc tí mà chưa gì đã bị soi :)),0.9284522933529556
Làm từ thiện 1 mùa mà xây được nhà triệu đô. Sướng nhể,0.6189681955686371
Của mình 10 bao xi măng nha😂😂,0.6189681955686371
Công viên thuỷ tinh xin chân thành cám ơn mạnh thường quân cả nước 🥹,0.0
Cả năm chả thấy làm cái mẹ gì mà thấy a chị vẫn giàu quá,0.9284522933529556
biệt thự này chắc chống đc lũ hả,0.6189681955686371
Nguyễn Tài Anh Việt nhà tình thương dân xây bự đẹp quá nè =))))),0.30948409778431857
Của bá tánh cả 😄😄,1.2379363911372743
"Thôi c cứ ráng mà khoe đi chứ c cứ giả ngây giả ngô , xưa đúng ngu muội nên mới góp tiền cho c xây nhà biệt thự 🌶️",1.8569045867059115
thành quả bao mùa lũ,0.0
May vl đợt ý đang vỡ nợ k là cũng mất mấy củ rùi hjx,1.8569045867059115
Vừa đẹp vừa giỏi. Chúc mừng c,0.0
Bao nhiêu nước lũ cho đủ căn nhà 🤕,0.9284522933529556
Đ làm gì cả đôi mà có vài chục tỷ xây nhà thì chỉ có luộc tiền từ thiện thôi,0.9284522933529556
Lọ hoa kia có khi là của mình góp cũng nên 😂,0.30948409778431857
"Cả nước mình đùm bọc nhau thật, quyên góp cái nhà tình thương to quá 🥲",2.7853568800588673
Nhà tình nghĩa đẹp quá,0.0
Nhà tui góp thùng Mì tôm😢😢😢,0.6189681955686371
Đến chụp ảnh với viên gạch của mọi người đi kiad,0.0
"E góp 1tr cho c xây nhà á c, ít mà cả tấm lòng của e dành cho ng miền Trung á c 😂",0.6189681955686371
"Đúng là tấm lòng của dân miền trung lũ lụt thật là rộng rãi, xin chân thành cảm ơn người dân miền Trung đã góp tiền ủng hộ cho vợ chồng Công viên Thuỷ Tinh xây được ngôi nhà tình nghĩa nho nhỏ;",0.6189681955686371
Quỳnh Nhi đọc cmt thư giãn nè,0.30948409778431857
Tao góp dc mấy viên gạch toilet lận á🌶️🌶️🌶️🌶️🌶️,0.6189681955686371
Húp nhiều tiền của đồng bào quá,1.2379363911372743
May quá. Tao ko chuyển khoản cho nó đồng nào. Z nên tao ko ý 🐜,0.6189681955686371
Mình chắc góp được cho Lũ Hậu ít viên gạch lát trong biệt thự 🙂,0.9284522933529556
5xị của em kh biết tới đc không hazz,1.2379363911372743
Nhà tình nghĩa của dân 😮\u200d💨\nNhà tình nghĩa của nghệ sĩ Lũ 🥴,0.6189681955686371
Tự hào là người góp $ xây biệt thự triệu usd🤣,1.2379363911372743
Đang nhà cao cửa rộng đẹp tự dưng đập xây lại. Bó tay,0.6189681955686371
Con của Thủy Tiên giống sếp nào vậy ta?,1.5474204889215928
Bà con cả nước xây nhà cho 2 đứa nó có cs sung túc,0.30948409778431857
Nhà của bá tánh đây mà,0.6189681955686371
Nguyễn Thị Thanh Hà góp 2 bao xi,0.6189681955686371
Công viên thuỷ tinh đẹp quá kk,0.0
"Cả nước đóng góp tiền xây cho chị cái nhà, nhất chị 🤤",0.6189681955686371
"Có ai nói gì thì nói nhưng mẹ tôi trong lúc lũ dâng cao, nc tràn vào nhà, k đi chợ dc.c ấy đã trao cả làng cả xóm tôi hộ nào cũng có 2tr trong đó có mẹ tôi.tôi trân quý điều đó.chẳng bao jo hùa theo chửi ai cả.vì ăn cái đó rước nghiệp nặng lắm.chẳng ai ngu mà tham mấy cái đó vì bik trc sau j kết quả cũng k tốt đẹp.",2.16638868449023
HÌNH SỰ Có thêm 100k của Ad nhà đẹp hẳn 🤣,0.0
Chị guột giàu quá,0.9284522933529556
1 trịu rưỡi thì mấy viên gạch ạ,1.5474204889215928
"Việt Nam mình chịu chi ghê, góp hẳn cái biệt thự triệu đô làm nhà tình thương :))))",0.0
Tôi góp 2 củ nhé,0.6189681955686371
Đã he đã he,0.6189681955686371
nhà tình thương này xịn thật kkk,0.6189681955686371
Mọi ng cứ hỏi tiền quyên góp đâu hết? Tiền xây biệt thự đi du lịch đó chứ đâu 🐧🐧🐧,1.5474204889215928
Tự hào nhân dân cả nước góp tiền cho chị xây biệt thự 🤣🤣,0.6189681955686371
Biệt thụ triệu triệu lũ 🤣🤣,1.2379363911372743
"Đẹp he, đã he",0.0
Nhờ chị mà hoa thuy tiên đổi tên thành bông lũ,0.0
Thay khẩu hiệu từ hướng về miền Trung thành hướng về TTCV chúc mừng cả nước về sự cả tin đã qua.,0.6189681955686371
các mạnh thường quân hân hạnh tài trợ ngôi biệt thự sau một mùa lũ,0.6189681955686371
Đang bị soi lại còn khoe lên,0.6189681955686371
Chắc cũng góp dc vài cục gạch lát cổng nhà chị,0.9284522933529556
Mấy ông nào góp tiền xây nhà thì qua ở đi nhé tiền của mình mà sợ gì,2.4758727822745485
Gọi là ngôi nhà tình thương của dân ta quyên góp 😆,0.30948409778431857
Nếu ko có cô hằng chắc h phải có thêm mấy cái biệt thự nữa,0.6189681955686371
T góp 200k :)))),0.6189681955686371
Chị đớp nhiều quá giờ mới dám bung,1.2379363911372743
"Tui đã cố quên cái tên này, giờ lên báo chắc sắp có biến",0.9284522933529556
Ck thì clb sắp vỡ nợ.Vk ko đi hát ko ra bài mới ko gì cả đùng cái sắm ba bốn cái nhà du lịch trời tây.🫢.Xong rồi vẫn nói là ko ăn chặn tt,1.2379363911372743
500k là dc mấy cục gạch bây🥲,0.9284522933529556
khơi nghiệp thành công,0.30948409778431857
Ăn chặn tiền nhiu quá giờ k bit tiêu đâu cho hết,0.9284522933529556
Thích cái cách c ấy phát tiền. C Thuỷ quái đớp kinh vãi,1.2379363911372743
Thấy chị ít hoạt động nghệ thuật mà k biết tiền đâu chị xây biệt thự triệu đô dữ vại,0.6189681955686371
Cảm ơn mọi người đã ủng hộ nhà cho Tiên nha :)),0.0
T cũng góp dc mấy viên gạch đó bây ơi bây,1.8569045867059115
Ghi cái cap này thì 99% war rồi,0.9284522933529556
Mỗi người 1 viên gạch 😅 Cám ơn MTQ😅,0.30948409778431857
"Nhờ chị Tiên mà khắp miền trung đợi chị quay lại , mỗi người chọi chị 1 viên đá ạ",0.30948409778431857
"1 con ca sĩ hết thời, 1 thằng cầu thủ hết đá mà giàu ghê.",0.6189681955686371
Ngôi nhà tình thương.,0.30948409778431857
Châu Thủy Lệ Giang 2 ông chắc góp mấy viên gạch nhỉ=))),1.5474204889215928
"Tui có gần 30 bao xi măng trong đó, căn nhà tình nghĩa",0.30948409778431857
"Đớp qá mà , được cái nhà toàn công chúa xinh gái",1.2379363911372743
Ai bảo chỉ có bà con dân tộc mới có nhà cộng đồng :))) người Kinh chúng tôi cũng có nhà cộng đồng rồi đây 🐧,0.9284522933529556
tui góp 100 viên gạch ạ,0.0
Húp mì tôm ngon kh chị,0.9284522933529556
Sướng vcl làm 1 vụ ăn cả đời 😋,0.9284522933529556
"Đá bóng cả đời ko bằng chị đá một mùa lũ, chúc mừng con cái chị",1.2379363911372743
mình cũng góp sức trong căn nhà của chị nha 😁😁😁,0.6189681955686371
Hơn 10 bao xi măng của t ở trong đó ah,1.2379363911372743
Đọc còm cười ẻ. Thôi kệ. Dù sao canô vẫn dễ khịa hơn tham quan,0.9284522933529556
Hy vọng chị trong sạch.chị ko ăn tiền của bá tánh,1.2379363911372743
Nhìn bit là đẹp dữ rồi,0.0
Ko thấy ai bênh chị hết vậy :)),0.0
Ăn nhiều hốc nhiều chết có mang đi được đâu tiên ơi,1.8569045867059115
Sắp tới mùa bão lũ rồi.tái xuất Giang hồ thôi,0.30948409778431857
2 đứa mày từ lúc làm từ thiện giàu hẳn lên,0.30948409778431857
Cảm ơn đồng bào chưa ?,0.30948409778431857
Những ai ca ngợi cô tiên đi từ thiện năm xưa vào đọc bình luận rồi lặng lẽ đi ra,0.9284522933529556
Đẹp đôi quá,0.0
Xi măng giá từ thị trường nay bao nhiêu ạ. Đễ e biết e đã góp cho chị iu mấy bao 🥺,0.30948409778431857
Bảo Uyên góp đc mấy viên gạch cho chị xây nhà dị 🤣,1.2379363911372743
Cảm ơn bà con cô bác anh chị !,0.30948409778431857
Trong đó có 2 bao xi của e đó c,0.6189681955686371
Phương Anh nào Phanh từng góp mấy viên gạch xây nhà cho chị Tu Liễn nào? C chắc tầm đc cái bậc cầu thang vs cái chân bàn :)))))),0.9284522933529556
Tao góp tiền mua xi măng cho nhà nó nè. Đúng là lá rách đùm lá ngọc cành vàng,1.5474204889215928
Bõ công húp mì tôm,0.6189681955686371
Thế cái tiền từ thiện giải ngân hết chưa các bác,0.9284522933529556
sắp đến mùa mưa bão,0.0
Thật là may mắn Cả trăm năm mới có 1 người như thế chứ năm nào cũng có dân chịu thế đéo nào nổi,0.0
Tổ nghiệp ngành kế toán 🙂,0.30948409778431857
Ngôi nhà thủy lũ,1.2379363911372743
Nể cách kiếm tiền nhanh mà không phải ai cũng làm được,0.9284522933529556
Sau này có vô tình đi ngang qua tao sẽ nói với con cháu rằng ông nó có góp 7tr 347k cho đồng bào vùng lũ để xây ngôi nhà này 😀 sau đừng ngu như ông nó 🤣,0.9284522933529556
"ng giàu thật sự éo khoe , chúng mày khoe cũng dc nhưng là tiền sạch thì ok.\nCòn đây là tiền bá tánh , khoe lắm đi con sẽ có ngày...\n2 vk ck mày dắt nhau lên núi ở lun di\nLàm bạn với cây cỏ , giun dế cho hết cuộc đời",1.5474204889215928
"Các bạn thấy cái bình hoa không, tôi đóng góp đấy",1.5474204889215928
"Tui có 1 bao xi măng trong đó, tui đi làm cách nhà bả có mấy căn thôi, chắc mốt qua ngủ trưa luôn khỏi về nhà ngủ , tại cũng có phần của mình",0.0
nhờ chị mà mọi người biết 500K*6=5tr :))),0.6189681955686371
Bao nhiêu người trên cả nước góp tiền còn gì nữa. Ông nào ít chắc cũng đôi bao xi măng,1.8569045867059115
penthouses. triệu đô.,0.0
Mùa lũ đến,0.0
Tiền c chắc đi nc ngoài 100 năm nữa chưa hết,0.30948409778431857
Mtq góp tiền cho tiên xây biệt thự 🤣,1.5474204889215928
Công Vinh Thuỷ Tiên đi Công Viên Thuỷ Tinh 🤣🤣🤣🤣🤣,0.6189681955686371
No ấm luôn,1.2379363911372743
thủy quái sắp tái xuất kêu gọi từ thiện,0.30948409778431857
Ngoài lùa tiền dân nghèo ra thì còn rửa hộ cho ai đó nữa mà 😌,2.16638868449023
"Đồng vợ đồng chồng , ăn chặn tiền từ thiện xong đi rong chơi , truy tặng 2 chiếc xe lăn. ♿️",0.30948409778431857
Tiền của dân dễ xài thiệc,0.9284522933529556
Đọc cmt cười đau bụng😅😅,0.6189681955686371
Tiền mạnh thường quân trong đó ko,0.9284522933529556
Tự đi quyên tiền như vậy có bị phạm luật không mọi người?,1.2379363911372743
Khó có đại gia nào bằng đại gia đi làm từ thiện,1.5474204889215928
Ngày đó mình có góp 5 bao xi măng 🥹🥹,0.30948409778431857
Nghề từ thiện vs nghề Thợ Tu giàu thật,0.6189681955686371
Hên quá hồi đó k có tiền quyên góp cho Thuỷ Tề . Công Viên,0.9284522933529556
Trả lại gd e 20 triệu C ơi 💣,0.30948409778431857
Thật lạ là chị ta chẳng bị sao 🥲,1.2379363911372743
"Ck ko đi đá, hit bị ông Lee mua ko đi hát có tiền xây bt triệu đô :)",0.9284522933529556
Nhìn cách c xài tiền của mng nó an nhàn thật. Còn đứa góp tiền cho c giờ đang cày bục mặt tháng 5tr bạc,1.5474204889215928
5 tờ 500 là 5 triẹu,0.9284522933529556
Tới mùa cô lũ lại nôi lên theo xuooya đoiwf,0.6189681955686371
Tiền của đồng bào cả nước xài thích ghê ta,2.4758727822745485
"Tiền đâu mà có, tiền của bá tánh",0.9284522933529556
Khởi nghiệp thành công,0.0
6 tờ 500=5T\n1 cái biệt thự này đơn giản qá🤣,0.0
Bao giờ cho tôi có thể mua được căn nhà này 🤷\u200d♀️,0.30948409778431857
"Lâu nay chuyện lắng xuống r..yên ổn ko chịu, tự dưng kheo cho cộng đồng mạng thấy, ko khoe những tác phẩm sản phẩm giá trị nghệ thuật của mình mà toàn đi khoe của.....chị T ơi.... c ấy cả cái sô bik giới nghệ sĩ có ai dám chơi với 2 vk ck c ko vì trong nghề họ thừa bik. Rồi bộ c ko cam tâm, chị muốn chiếm đoạt luôn vị trí của DU PHI NƯƠNG NƯƠNG và THÁNH NGÓN TAY VÀNG TRONG LÀNG gõ phím online hay j... mà c ấy đi dạo cmt khắp trang nào đăng tin chị. Chị vô c gõ 1 nùi c giải thích.... riết thấy c sử sự kiểu chợ búa giang hồ quá...cái j cũng up lên mạng..thề Online r bắt con ngta thề luôn..k thì bị trù ẻo... đạo đức nhân phẩm của 1 ng nghệ sĩ đi xuống trầm trọng....xử lý ngu quá..",0.9284522933529556
Chính ra t ghét CV hơn Văn Quyến,2.4758727822745485
"Vợ bốc be ngoài cung có ngay lộ ra,,biến luôn lên chi nữa",1.2379363911372743
Số tiền nhju vậy cần gì đi hát nữa,0.6189681955686371
Nhớ dụ này đẻ được đôi lứa,2.16638868449023
Quá trời giàu r😂,0.9284522933529556
Ngáo ghê.nhà này gọi biệt thự,0.6189681955686371
Làm gì giàu vậy .,0.9284522933529556
Tien ba tánh an di con tao chờ ngay nghiệp đến la gi voi vc may,1.2379363911372743
Tiền mồ hôi bá tánh ko trôi đâu .,1.2379363911372743
K đi làm vẫn có tiền xây biệt phủ nuôi kiến bằng đường😂,0.0
Nguyễn Huy vô đọc cmt a ơi,1.2379363911372743
"Con cháu mày trả quả , ngóc ko lên đâu...",0.6189681955686371
Sắp tới mùa lũ nữa r 😇,0.6189681955686371
Mình góp 5 lít,0.30948409778431857
Ôi tao tỉnh thế. Vậy mà cứ tưởng mình... nghèo hông có tiền ủng hộ 🤣,1.5474204889215928
Thấy mn đóng góp nhiều quá 🤣,0.30948409778431857
Công nhận dân mk đùm bọc lẫn nhau thật các bạn trong đây cũng góp phần xây nên căn biệt thự này 🤣,1.5474204889215928
